"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20894,"nyr",8470041,3,"787-791;69-80;241-258;200-218;759-777;1065-1107;961-1009;851-902;430-484;568-650","Rick","Nash","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8470041,4,"123-141;276-300;0-30","Rick","Nash","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8473546,1,"731-740;1182-1200;616-642;236-268;428-464;514-551;74-115;1079-1125;782-852","Michael","Grabner","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8473546,2,"838-843;1145-1179;659-694;1018-1056;120-166;438-493;235-298","Michael","Grabner","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8473546,3,"102-111;894-908;777-793;162-183;1036-1065;916-961;299-345;1140-1200;0-69;696-771","Michael","Grabner","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8473546,4,"159-184;84-111","Michael","Grabner","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8474613,1,"782-801;333-363;559-589;852-886;1125-1159;656-697;0-42;949-992;150-204","Derek","Stepan","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8474613,2,"192-211;0-47;311-359;694-750;1101-1159;886-956;500-572","Derek","Stepan","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8474613,3,"771-777;241-258;136-162;970-1009;528-568;1065-1107;851-894;51-102;411-484","Derek","Stepan","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8474613,4,"123-145;0-41;210-276","Derek","Stepan","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475184,1,"1159-1182;589-616;42-74;204-236;697-731;992-1029;740-782;902-949;375-428","Chris","Kreider","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475184,2,"211-235;615-659;386-438;963-1018;47-120;694-775","Chris","Kreider","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475184,3,"908-916;218-241;1009-1036;1107-1140;258-299;650-696;793-845;484-568","Chris","Kreider","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475184,4,"111-123","Chris","Kreider","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475204,1,"642-656;115-150;464-514;1029-1079;268-333","Brandon","Pirri","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475204,2,"298-311;166-192;359-386;775-813;1056-1101;843-900;551-615","Brandon","Pirri","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475204,3,"845-851;568-650;345-430","Brandon","Pirri","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475692,1,"1159-1182;589-616;697-731;204-242;740-778;992-1032;915-957;31-74;363-428","Mats","Zuccarello","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475692,2,"211-235;386-445;599-659;934-1007;694-775;36-124","Mats","Zuccarello","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475692,3,"908-916;136-162;1009-1036;650-681;1107-1140;258-312;183-241;793-851;484-568","Mats","Zuccarello","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475692,4,"141-159;30-84;184-281","Mats","Zuccarello","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475715,1,"115-150;502-559;273-333;1032-1125","Oscar","Lindberg","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475715,2,"303-311;169-192;359-386;572-609;1060-1101;838-886","Oscar","Lindberg","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475715,3,"845-851;355-411;713-771","Oscar","Lindberg","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475763,1,"731-740;1182-1200;886-915;236-273;616-656;74-115;428-502","Kevin","Hayes","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475763,2,"1159-1160;1179-1200;659-694;1007-1060;775-838;433-500;101-169;235-303","Kevin","Hayes","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475763,3,"523-528;894-908;777-793;111-136;1036-1065;1150-1200;916-970;299-355;568-650","Kevin","Hayes","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475763,4,"114-123","Kevin","Hayes","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475855,1,"778-782;642-656;115-150;1032-1072;801-852;507-559;268-325","Jesper","Fast","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475855,2,"303-311;169-192;359-386;1168-1200;1056-1094;551-599;838-900","Jesper","Fast","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8475855,3,"102-111;162-183;1071-1107;970-1009;0-51;355-411;681-759","Jesper","Fast","r","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476459,1,"1159-1182;589-616;42-74;204-236;697-731;915-949;992-1032;740-782;363-428","Mika","Zibanejad","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476459,2,"1160-1168;211-235;386-433;609-659;956-1007;47-101;694-775","Mika","Zibanejad","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476459,3,"908-916;1009-1036;484-523;528-568;258-299;1107-1150;793-845;183-241;650-713","Mika","Zibanejad","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476459,4,"145-159;281-300;184-210;41-77","Mika","Zibanejad","c","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476468,1,"731-740;1182-1200;242-268;616-642;878-915;74-115;1072-1125;428-507","J.T.","Miller","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476468,2,"1145-1160;659-694;124-169;1007-1056;445-500;775-838;235-303","J.T.","Miller","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476468,3,"791-793;902-908;777-787;80-102;111-136;1036-1071;312-355;916-970;1140-1200;568-650;650-650","J.T.","Miller","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476468,4,"159-184;77-114","J.T.","Miller","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476918,1,"1125-1159;551-589;656-697;0-42;333-375;949-992;150-204","Jimmy","Vesey","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476918,2,"192-211;0-47;311-359;1094-1145;493-551;900-963","Jimmy","Vesey","l","2017-02-24 00:30:00+00"
2016,20894,"nyr",8476918,3,"771-777;241-258;851-894;411-484","Jimmy","Vesey","l","2017-02-24 00:30:00+00"
2016,20894,"tor",8477939,1,"1125-1159;955-992;336-377;656-698;152-203;550-601;0-52;782-852","William","Nylander","c","2017-02-24 00:30:00+00"
2016,20894,"tor",8477939,2,"835-843;0-44;311-359;162-211;900-954;1087-1144;503-601","William","Nylander","c","2017-02-24 00:30:00+00"
2016,20894,"tor",8477939,3,"1198-1200;241-258;757-777;1061-1108;111-162;941-997;650-712;0-71;843-916;404-487","William","Nylander","c","2017-02-24 00:30:00+00"
2016,20894,"tor",8477939,4,"159-184;272-300;0-36","William","Nylander","c","2017-02-24 00:30:00+00"
2016,20907,"mtl",8469521,1,"221-258;146-184;616-654;46-88;948-998;764-822;432-496","Tomas","Plekanec","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8469521,2,"1050-1055;1100-1130;885-921;779-818;329-371;110-160;449-506;608-669","Tomas","Plekanec","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8469521,3,"260-276;439-466;1104-1140;128-171;957-1001;820-867;657-715","Tomas","Plekanec","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8469521,4,"56-66","Tomas","Plekanec","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471228,1,"919-948;701-740;1104-1144;334-379;0-46;1150-1200;507-562","Alexander","Radulov","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471228,2,"879-885;728-750;531-568;217-265;1055-1108;55-110;921-979","Alexander","Radulov","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471228,3,"214-260;1146-1196;878-929;730-783;1001-1055;527-582;0-68;325-444","Alexander","Radulov","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471228,4,"27-56","Alexander","Radulov","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471338,1,"496-507;184-221;877-919;654-701;278-334;1042-1104","Torrey","Mitchell","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471338,2,"512-531;371-399;999-1050;668-728;818-879;155-217","Torrey","Mitchell","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471338,3,"970-974;707-730;171-214;466-527","Torrey","Mitchell","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471976,1,"496-507;877-919;278-334;654-716;1037-1104","David","Desharnais","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471976,2,"506-531;371-399;999-1050;160-217;669-728","David","Desharnais","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8471976,3,"715-730;171-214;466-527","David","Desharnais","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8474038,1,"616-642;221-254;146-184;46-88;948-991;432-496;752-822","Paul","Byron","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8474038,2,"1050-1055;1100-1130;885-921;779-818;329-371;110-155;658-728;449-520","Paul","Byron","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8474038,3,"260-276;439-466;820-853;1104-1140;957-1001;108-171;628-707","Paul","Byron","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8474157,1,"919-948;184-221;1105-1144;334-379;0-46;99-146;701-752;562-621","Max","Pacioretty","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8474157,2,"853-885;531-568;1055-1100;217-265;399-449;728-779;0-55;921-981;449-449","Max","Pacioretty","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8474157,3,"1140-1173;219-260;536-582;276-325;730-783;1001-1055;0-65;853-919","Max","Pacioretty","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8474157,4,"0-27","Max","Pacioretty","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8475848,1,"1144-1150;88-99;258-278;998-1042;379-432;562-616;822-877","Brendan","Gallagher","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8475848,2,"979-999;399-440;568-621;0-55;265-320;1130-1200","Brendan","Gallagher","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8475848,3,"1196-1200;929-957;783-820;582-628;1055-1104;276-334;68-128","Brendan","Gallagher","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476381,1,"642-654;221-258;46-88;948-998;1150-1200;507-562;432-496;740-822","Andrew","Shaw","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476381,2,"1050-1055;1108-1130;885-921;621-668;320-371;55-110;440-512","Andrew","Shaw","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476381,3,"957-970;260-276;974-1001;1104-1146;128-171;820-878;628-707;334-439","Andrew","Shaw","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476381,4,"56-66;66-66","Andrew","Shaw","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476479,1,"919-948;1104-1144;334-379;0-46;99-146;716-764;562-616","Phillip","Danault","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476479,2,"879-885;921-957;531-568;399-440;1055-1100;217-265;728-779;0-55","Phillip","Danault","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476479,3,"1140-1176;214-260;276-325;867-919;730-783;1001-1055;527-582;0-61","Phillip","Danault","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476479,4,"0-27","Phillip","Danault","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476851,1,"88-99;258-278;998-1037;379-432;507-562;822-877;1144-1200","Alex","Galchenyuk","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476851,2,"440-449;568-608;957-999;55-110;265-329;1130-1200;981-981","Alex","Galchenyuk","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476851,3,"1176-1200;783-820;919-957;1055-1104;61-128;582-657;325-439","Alex","Galchenyuk","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8476851,4,"27-56","Alex","Galchenyuk","c","2017-02-26 00:00:00+00"
2016,20907,"mtl",8477413,1,"496-507;877-919;654-701;278-334;1037-1105","Sven","Andrighetto","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8477413,2,"520-531;371-399;999-1050;164-217","Sven","Andrighetto","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8477413,3,"707-730;171-219;466-536","Sven","Andrighetto","r","2017-02-26 00:00:00+00"
2016,20907,"mtl",8477476,1,"219-221;1144-1150;88-99;254-278;621-654;991-1037;379-432;822-877","Artturi","Lehkonen","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8477476,2,"981-999;818-853;110-164;265-329;1130-1200;568-658","Artturi","Lehkonen","l","2017-02-26 00:00:00+00"
2016,20907,"mtl",8477476,3,"444-466;1173-1200;783-820;919-957;65-108;582-628;1055-1104","Artturi","Lehkonen","l","2017-02-26 00:00:00+00"
2016,20907,"tor",8477939,1,"1144-1150;642-654;256-278;739-771;46-83;823-870;380-432;999-1054;146-218","William","Nylander","c","2017-02-26 00:00:00+00"
2016,20907,"tor",8477939,2,"981-999;750-779;818-856;70-110;275-328;1140-1200;568-638","William","Nylander","c","2017-02-26 00:00:00+00"
2016,20907,"tor",8477939,3,"261-276;783-820;1050-1089;1122-1165;576-620;62-113;916-967;396-448","William","Nylander","c","2017-02-26 00:00:00+00"
2016,20907,"tor",8477939,4,"27-56","William","Nylander","c","2017-02-26 00:00:00+00"
2016,20933,"sjs",8466138,1,"0-21;1097-1133;267-316;427-478;169-222;645-699;832-929","Joe","Thornton","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8466138,2,"310-349;0-47;181-231;468-519;665-735","Joe","Thornton","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8466139,1,"517-543;1171-1200;217-250;1016-1055;349-391;21-64;596-645;781-832;867-929","Patrick","Marleau","l","2017-03-01 03:30:00+00"
2016,20933,"sjs",8466139,2,"231-265;47-89;401-471;597-672","Patrick","Marleau","l","2017-03-01 03:30:00+00"
2016,20933,"sjs",8468208,1,"250-267;391-427;1059-1097;543-586;742-788;64-116;929-987","Joel","Ward","r","2017-03-01 03:30:00+00"
2016,20933,"sjs",8468208,2,"395-401;265-310;89-142;567-622","Joel","Ward","r","2017-03-01 03:30:00+00"
2016,20933,"sjs",8470794,1,"0-21;1097-1133;427-468;267-316;169-222;645-699;832-929","Joe","Pavelski","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8470794,2,"310-349;471-512;0-47;169-231;663-737","Joe","Pavelski","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8474053,1,"521-543;1175-1200;222-250;1022-1055;349-391;21-64;783-832;589-645;867-929","Logan","Couture","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8474053,2,"231-265;47-89;622-665;401-468","Logan","Couture","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8474230,1,"316-349;987-1022;1133-1175;478-521;699-742;116-169","Micheal","Haley","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8474230,2,"142-181;519-567","Micheal","Haley","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8474571,1,"521-543;1175-1200;222-250;349-391;21-64;1016-1059;788-832;586-645","Mikkel","Boedker","l","2017-03-01 03:30:00+00"
2016,20933,"sjs",8474571,2,"231-265;622-663;47-89;401-471","Mikkel","Boedker","l","2017-03-01 03:30:00+00"
2016,20933,"sjs",8475834,1,"987-1016;316-349;1133-1171;699-742;120-169;468-517","Marcus","Sorensen","r","2017-03-01 03:30:00+00"
2016,20933,"sjs",8475834,2,"519-557;142-181","Marcus","Sorensen","r","2017-03-01 03:30:00+00"
2016,20933,"sjs",8476881,1,"250-267;391-427;742-781;1055-1097;543-596;64-120;929-987","Tomas","Hertl","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8476881,2,"557-597;265-310;89-142","Tomas","Hertl","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8476919,1,"250-267;391-427;742-783;1055-1097;543-589;64-116","Chris","Tierney","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8476919,2,"265-310;349-401;89-142;567-622","Chris","Tierney","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8477922,1,"987-1016;316-349;1133-1175;699-742;116-169;468-521","Melker","Karlsson","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8477922,2,"142-169;349-395;512-567","Melker","Karlsson","c","2017-03-01 03:30:00+00"
2016,20933,"tor",8477939,1,"218-250;28-67;745-787;605-648;427-480;1054-1116","William","Nylander","c","2017-03-01 03:30:00+00"
2016,20933,"tor",8477939,2,"47-67;599-622;160-206;346-401","William","Nylander","c","2017-03-01 03:30:00+00"
2016,20933,"sjs",8478099,1,"0-21;832-867;1097-1133;427-468;169-217;267-316;645-699;929-987","Kevin","Labanc","r","2017-03-01 03:30:00+00"
2016,20933,"sjs",8478099,2,"310-349;0-47;471-519;181-231;672-737","Kevin","Labanc","r","2017-03-01 03:30:00+00"
2016,20944,"lak",8462042,1,"242-271;1111-1152;725-781;922-982;510-583;0-74","Jarome","Iginla","r","2017-03-03 03:30:00+00"
2016,20944,"lak",8462042,2,"113-153;204-266;587-656;347-422","Jarome","Iginla","r","2017-03-03 03:30:00+00"
2016,20944,"lak",8468483,1,"729-766;242-280;1111-1152;922-982;0-74;488-593","Marian","Gaborik","r","2017-03-03 03:30:00+00"
2016,20944,"lak",8468483,2,"113-153;596-656;204-266;347-422","Marian","Gaborik","r","2017-03-03 03:30:00+00"
2016,20944,"lak",8470604,1,"1081-1111;679-725;74-124;860-922;271-335;384-510","Jeff","Carter","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8470604,2,"153-204;54-110;422-489","Jeff","Carter","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8470606,1,"335-373;593-638;982-1027;1152-1200;766-822;134-197","Dustin","Brown","r","2017-03-03 03:30:00+00"
2016,20944,"lak",8470606,2,"266-299;489-533;0-47","Dustin","Brown","r","2017-03-03 03:30:00+00"
2016,20944,"lak",8471685,1,"242-271;1111-1159;725-781;922-982;0-74;414-510","Anze","Kopitar","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8471685,2,"587-656;347-422;110-204","Anze","Kopitar","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8473453,1,"335-373;781-822;982-1027;1152-1200;583-638;124-192","Trevor","Lewis","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8473453,2,"266-299;489-533;0-54","Trevor","Lewis","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8475160,1,"124-134;373-384;638-679;822-866;1027-1076;192-242","Kyle","Clifford","l","2017-03-03 03:30:00+00"
2016,20944,"lak",8475160,2,"299-347;533-587","Kyle","Clifford","l","2017-03-03 03:30:00+00"
2016,20944,"lak",8475343,1,"373-384;822-860;197-242;632-679;1027-1081","Nic","Dowd","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8475343,2,"299-347;533-587","Nic","Dowd","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8475726,1,"1076-1111;679-725;74-124;866-922;384-441;271-335;510-576","Tyler","Toffoli","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8475726,2,"204-254;54-113;422-489","Tyler","Toffoli","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8476406,1,"335-373;781-822;1159-1200;982-1027;576-632;124-197","Nick","Shore","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8476406,2,"489-533;254-299;0-54","Nick","Shore","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8476871,1,"1081-1111;691-729;74-124;870-922;280-335;384-488","Tanner","Pearson","l","2017-03-03 03:30:00+00"
2016,20944,"lak",8476871,2,"153-204;47-113;422-489","Tanner","Pearson","l","2017-03-03 03:30:00+00"
2016,20944,"tor",8477939,1,"628-666;334-376;932-976;818-865;1148-1200;0-55;384-441;155-214","William","Nylander","c","2017-03-03 03:30:00+00"
2016,20944,"tor",8477939,2,"516-533;589-659;0-75;299-377","William","Nylander","c","2017-03-03 03:30:00+00"
2016,20944,"lak",8477960,1,"373-384;197-242;822-870;638-691;1027-1081","Adrian","Kempe","l","2017-03-03 03:30:00+00"
2016,20944,"lak",8477960,2,"299-347;533-596","Adrian","Kempe","l","2017-03-03 03:30:00+00"
2016,20951,"ana",8470612,1,"74-94;868-893;1075-1110;1159-1200;380-425;260-309;689-744;456-539","Ryan","Getzlaf","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8470612,2,"465-479;336-353;90-110;768-808;23-68;963-1014;639-691;1108-1180;222-320","Ryan","Getzlaf","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8470616,1,"375-380;747-787;1159-1200;0-42;640-689;260-313;893-946;1056-1110;94-155;425-523","Ryan","Kesler","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8470616,2,"336-353;1180-1197;0-23;547-581;713-749;919-963;1058-1108;90-146;397-465","Ryan","Kesler","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8470621,1,"796-823;976-1004;42-74;192-260;523-624","Corey","Perry","r","2017-03-04 03:00:00+00"
2016,20951,"ana",8470621,2,"320-336;581-597;479-496;210-230;68-90;691-713;1033-1058;808-880","Corey","Perry","r","2017-03-04 03:00:00+00"
2016,20951,"ana",8470622,1,"74-94;868-893;946-976;485-523;689-729;380-425","Patrick","Eaves","r","2017-03-04 03:00:00+00"
2016,20951,"ana",8470622,2,"465-479;649-681;768-808;23-68;963-1014;1108-1173;222-320","Patrick","Eaves","r","2017-03-04 03:00:00+00"
2016,20951,"ana",8470775,1,"744-747;365-375;155-192;823-868;1004-1056","Nate","Thompson","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8470775,2,"1197-1200;749-768;880-919;597-639;353-397;173-222;496-547","Nate","Thompson","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8471699,1,"1056-1075;747-787;0-42;640-689;1110-1159;893-946;309-365;425-485;94-155","Andrew","Cogliano","l","2017-03-04 03:00:00+00"
2016,20951,"ana",8471699,2,"681-691;0-23;1173-1197;938-963;146-173;547-581;713-749;1058-1108;397-465","Andrew","Cogliano","l","2017-03-04 03:00:00+00"
2016,20951,"ana",8475164,1,"1197-1200;1110-1128;1056-1075;0-42;640-689;747-796;893-946;425-485;94-155;523-624","Jakob","Silfverberg","r","2017-03-04 03:00:00+00"
2016,20951,"ana",8475164,2,"681-691;0-23;938-963;110-146;713-749;1157-1197;540-581;1058-1108;397-465","Jakob","Silfverberg","r","2017-03-04 03:00:00+00"
2016,20951,"ana",8475780,1,"365-380;624-640;155-192;823-868;1004-1056","Chris","Wagner","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8475780,2,"1197-1200;749-768;597-639;178-222;353-397;496-540;880-938","Chris","Wagner","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8476400,1,"624-640;1128-1159;155-192;823-868;313-365;1004-1056","Logan","Shaw","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8476400,2,"1197-1200;749-768;146-178;353-397;496-547;597-649;880-938","Logan","Shaw","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8476483,1,"744-747;42-74;787-823;946-1004;192-260;539-640;640-640","Rickard","Rakell","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8476483,2,"320-336;581-597;479-496;68-90;691-713;1014-1058;808-880","Rickard","Rakell","c","2017-03-04 03:00:00+00"
2016,20951,"tor",8477939,1,"170-176;0-17;463-485;859-893;1075-1119;640-685;930-975;58-107;293-361","William","Nylander","c","2017-03-04 03:00:00+00"
2016,20951,"tor",8477939,2,"768-774;0-23;306-336;713-749;641-687;1108-1155;90-140;938-988;397-460","William","Nylander","c","2017-03-04 03:00:00+00"
2016,20951,"ana",8477941,1,"729-747;976-1004;42-74;787-823;192-260","Nick","Ritchie","l","2017-03-04 03:00:00+00"
2016,20951,"ana",8477941,2,"320-336;581-597;479-496;68-90;691-713;1014-1058;808-880","Nick","Ritchie","l","2017-03-04 03:00:00+00"
2016,20951,"ana",8478131,1,"74-94;868-893;946-976;380-425;689-744","Ondrej","Kase","r","2017-03-04 03:00:00+00"
2016,20951,"ana",8478131,2,"465-479;768-808;639-681;23-68;1108-1157;963-1033;230-320","Ondrej","Kase","r","2017-03-04 03:00:00+00"
2016,20975,"det",8468083,1,"459-481;0-33;325-358;608-656;145-206;926-990;1080-1147;806-886","Henrik","Zetterberg","l","2017-03-08 00:30:00+00"
2016,20975,"det",8468083,2,"1116-1162;920-967;0-55;729-789;178-239;388-464","Henrik","Zetterberg","l","2017-03-08 00:30:00+00"
2016,20975,"det",8468083,3,"767-782;181-204;697-721;986-1016;448-480;0-36;249-291;840-920;538-625;1094-1195","Henrik","Zetterberg","l","2017-03-08 00:30:00+00"
2016,20975,"det",8470144,1,"1147-1164;67-97;481-518;715-760;237-285;398-451;926-990","Frans","Nielsen","c","2017-03-08 00:30:00+00"
2016,20975,"det",8470144,2,"1196-1200;564-595;696-729;349-388;1046-1091;43-96;614-667;178-239;833-913","Frans","Nielsen","c","2017-03-08 00:30:00+00"
2016,20975,"det",8470144,3,"1175-1195;502-538;204-249;721-767;91-138;387-448;920-981","Frans","Nielsen","c","2017-03-08 00:30:00+00"
2016,20975,"det",8470778,1,"569-593;291-325;97-155;760-821","Drew","Miller","l","2017-03-08 00:30:00+00"
2016,20975,"det",8470778,2,"913-920;595-614;662-682;252-282;1091-1132;458-531","Drew","Miller","l","2017-03-08 00:30:00+00"
2016,20975,"det",8470778,3,"1195-1200;338-380;134-181","Drew","Miller","l","2017-03-08 00:30:00+00"
2016,20975,"det",8471716,1,"398-408;206-237;33-67;481-524;1154-1200;656-715;886-990","Justin","Abdelkader","l","2017-03-08 00:30:00+00"
2016,20975,"det",8471716,2,"112-130;328-349;531-565;1162-1196;789-833;614-662;980-1046;178-252","Justin","Abdelkader","l","2017-03-08 00:30:00+00"
2016,20975,"det",8471716,3,"480-502;338-380;647-689;920-964;36-91;1126-1195","Justin","Abdelkader","l","2017-03-08 00:30:00+00"
2016,20975,"det",8471794,1,"524-551;1052-1080;206-237;33-67;569-608;358-398;886-926;656-715","Darren","Helm","c","2017-03-08 00:30:00+00"
2016,20975,"det",8471794,2,"1196-1200;328-349;1065-1091;96-130;239-297;833-913","Darren","Helm","c","2017-03-08 00:30:00+00"
2016,20975,"det",8471794,3,"721-760;91-134;380-429;920-976;204-276;502-595","Darren","Helm","c","2017-03-08 00:30:00+00"
2016,20975,"det",8474679,1,"451-481;0-33;325-358;1109-1147;608-656;926-990;136-206;806-886","Gustav","Nyquist","r","2017-03-08 00:30:00+00"
2016,20975,"det",8474679,2,"1132-1162;0-43;920-973;178-239;729-796;388-458;1162-1162","Gustav","Nyquist","r","2017-03-08 00:30:00+00"
2016,20975,"det",8474679,3,"767-782;181-204;689-721;0-36;444-480;249-291;986-1032;840-920;538-625;1094-1195;36-36","Gustav","Nyquist","r","2017-03-08 00:30:00+00"
2016,20975,"det",8475193,1,"451-481;0-33;325-358;1109-1147;155-206;608-662;990-1052;821-886","Tomas","Tatar","l","2017-03-08 00:30:00+00"
2016,20975,"det",8475193,2,"1150-1162;297-328;531-564;0-43;130-178;729-781;920-980;388-458","Tomas","Tatar","l","2017-03-08 00:30:00+00"
2016,20975,"det",8475193,3,"760-782;181-204;697-721;276-303;0-36;986-1032;429-480;595-647;1102-1175;840-920","Tomas","Tatar","l","2017-03-08 00:30:00+00"
2016,20975,"det",8475772,1,"1164-1200;285-325;990-1035;760-806;97-145","Riley","Sheahan","c","2017-03-08 00:30:00+00"
2016,20975,"det",8475772,2,"913-920;282-328;130-178;458-508;1091-1150","Riley","Sheahan","c","2017-03-08 00:30:00+00"
2016,20975,"det",8475772,3,"625-647;303-338;138-181;782-840","Riley","Sheahan","c","2017-03-08 00:30:00+00"
2016,20975,"det",8476822,1,"593-608;97-136;285-325;358-398;760-806;1059-1109;518-569","Luke","Glendening","c","2017-03-08 00:30:00+00"
