"h_zone","loc_x","loc_y","type","team","venue","position"
"o",42,34,"shot","nyi","away","l"
"d",-67,28,"blocked_shot","nyr","home","l"
"o",67,-4,"missed_shot","chi","away","l"
"o",67,-18,"blocked_shot","ari","home","l"
"o",-63,-14,"shot","ana","away","r"
"d",-77,-1,"shot","van","away","l"
"d",73,-6,"shot","ott","away","r"
"o",76,-11,"shot","edm","home","c"
"d",77,1,"blocked_shot","ari","away","r"
"d",-81,7,"shot","lak","home","l"
"d",61,13,"blocked_shot","cbj","away","l"
"d",-65,,"blocked_shot","dal","home","d"
"d",-76,-5,"blocked_shot","wpg","home","c"
"d",-42,10,"blocked_shot","edm","away","d"
"d",-37,-28,"missed_shot","ari","home","d"
"o",77,16,"goal","stl","home","c"
"d",61,-14,"blocked_shot","wsh","away","c"
"o",-34,-29,"shot","cbj","home","d"
"o",83,5,"shot","nyr","home","c"
"o",39,9,"missed_shot","chi","home","d"
"o",74,1,"missed_shot","tor","home","c"
"o",36,-18,"shot","chi","home","d"
"d",-65,-18,"shot","car","away","l"
"d",-31,-15,"missed_shot","phi","home","d"
"o",-51,-1,"shot","cgy","home","c"
"o",81,-8,"shot","phi","away","c"
"d",26,30,"shot","van","home","d"
"o",75,-28,"blocked_shot","phi","home","r"
"o",38,-38,"shot","tor","home","d"
"d",-64,4,"missed_shot","nyi","home","l"
"o",75,4,"blocked_shot","det","home","d"
"d",-41,-8,"shot","wsh","away","d"
"d",74,20,"shot","nyr","away","d"
"o",-72,18,"blocked_shot","ana","away","r"
"d",-72,-3,"shot","van","away","c"
"o",-81,17,"missed_shot","buf","away","c"
"o",68,-11,"blocked_shot","pit","away","r"
"d",-34,24,"shot","lak","home","d"
"d",-58,11,"missed_shot","lak","away","c"
"d",85,-3,"shot","chi","away","c"
"d",-53,40,"blocked_shot","edm","home","d"
"d",-80,,"shot","dal","away","c"
"o",-69,3,"missed_shot","cgy","home","c"
"o",76,18,"missed_shot","cbj","home","c"
"o",-60,16,"blocked_shot","phi","home","l"
"o",52,31,"missed_shot","lak","home","d"
"o",84,-7,"missed_shot","wsh","home","r"
"d",-64,-14,"blocked_shot","det","away","c"
"d",46,-14,"blocked_shot","min","home","d"
"d",82,-6,"shot","pit","away","l"
"d",-48,-30,"missed_shot","tor","away","d"
"d",-69,27,"shot","wpg","away","c"
"d",-47,36,"shot","min","home","r"
"d",-49,30,"missed_shot","stl","away","d"
"d",-81,7,"shot","nyr","away","d"
"o",-53,2,"blocked_shot","min","home","c"
"d",70,-15,"shot","tbl","away","l"
"d",67,-30,"shot","col","away","l"
"o",-49,18,"blocked_shot","van","home","d"
"o",-43,-2,"shot","cgy","home","r"
"o",78,-13,"blocked_shot","chi","away","l"
"o",34,-26,"blocked_shot","bos","away","r"
"o",-26,5,"missed_shot","ott","home","d"
"d",63,-22,"shot","fla","home","l"
"o",54,-16,"blocked_shot","nyi","home","d"
"d",-73,-3,"blocked_shot","tor","home","d"
"o",84,-8,"shot","wsh","home","c"
"o",-60,-1,"shot","ari","home","d"
"d",-64,15,"shot","tor","home","r"
"o",45,28,"shot","col","away","r"
"d",-75,-1,"blocked_shot","phi","away","c"
"o",-64,-25,"missed_shot","nsh","home","d"
"o",57,-16,"missed_shot","phi","home","c"
"o",62,-5,"blocked_shot","bos","home","d"
"d",-59,12,"shot","tbl","away","c"
"o",68,,"shot","tbl","home","c"
"o",-34,26,"missed_shot","det","away","d"
"d",-37,-35,"missed_shot","cgy","away","d"
"o",80,1,"shot","wsh","home","c"
"o",-39,21,"missed_shot","wsh","home","d"
"d",-62,8,"blocked_shot","col","away","d"
"d",-84,-9,"blocked_shot","njd","away","r"
"d",37,11,"missed_shot","chi","home","d"
"d",-77,1,"shot","tor","away","c"
"d",-33,-26,"goal","ana","away","d"
"o",69,-10,"blocked_shot","nyi","home","r"
"n",-5,-23,"shot","pit","away","d"
"d",-48,25,"shot","wsh","away","c"
"d",56,-7,"shot","njd","away","d"
"o",-55,-33,"missed_shot","buf","away","d"
"d",-64,8,"missed_shot","lak","home","l"
"d",-47,19,"shot","min","away","d"
"o",85,-11,"missed_shot","car","away","r"
"d",-48,19,"missed_shot","van","away","r"
"d",-87,9,"shot","fla","away","c"
"o",-32,-14,"blocked_shot","sjs","away","d"
"o",56,-18,"shot","stl","home","d"
"d",-56,11,"blocked_shot","tor","away","d"
"o",79,-4,"shot","ana","home","c"
"d",76,-14,"shot","edm","away","r"
"o",87,27,"missed_shot","njd","home","c"
"o",56,-1,"blocked_shot","edm","home","d"
"o",72,6,"shot","pit","home","c"
"d",52,-25,"shot","wsh","away","d"
"d",-63,-15,"blocked_shot","cgy","home","l"
"o",77,9,"shot","tor","home","c"
"o",43,-25,"blocked_shot","chi","home","r"
"o",67,14,"missed_shot","tor","home","c"
"d",55,-25,"shot","cgy","home","d"
"d",69,32,"shot","sjs","away","c"
"d",82,14,"shot","tbl","away","r"
"o",68,-20,"shot","nsh","home","l"
"o",61,-22,"missed_shot","tor","home","c"
"d",-44,1,"shot","nyi","home","r"
"d",-64,-15,"shot","tbl","away","r"
"o",64,19,"shot","lak","away","d"
"d",62,8,"shot","ari","away","c"
"d",35,23,"shot","chi","away","d"
"o",72,-6,"missed_shot","ana","home","r"
"d",-57,24,"shot","ari","away","d"
"o",82,9,"shot","ott","away","c"
"d",-76,-26,"missed_shot","tor","away","r"
"o",68,9,"shot","cgy","home","l"
"o",75,2,"blocked_shot","wsh","home","d"
"d",58,-31,"shot","nyr","home","c"
"o",-75,27,"shot","nsh","home","l"
"o",87,-5,"shot","edm","home","l"
"d",84,-19,"shot","wpg","away","r"
"o",57,14,"blocked_shot","fla","away","c"
"o",-72,-1,"shot","tbl","home","l"
"d",-76,-6,"blocked_shot","min","away","c"
"d",-46,-13,"missed_shot","cgy","away","d"
"o",-89,-7,"missed_shot","lak","home","c"
"o",43,-12,"shot","lak","home","c"
"d",67,34,"shot","lak","home","l"
"o",60,9,"blocked_shot","pit","home","c"
"o",67,26,"blocked_shot","mtl","away","d"
"o",52,36,"missed_shot","cgy","home","c"
"o",-85,28,"shot","min","home","l"
"d",-81,8,"shot","tor","away","c"
"d",35,24,"goal","nyr","home","d"
"d",-49,17,"blocked_shot","col","away","d"
"o",63,-27,"missed_shot","van","away","r"
"d",-72,-1,"missed_shot","nyi","home","c"
"d",-84,6,"shot","phi","away","r"
"o",33,-30,"shot","lak","home","c"
"d",73,5,"blocked_shot","ott","away","l"
"d",76,12,"shot","mtl","home","c"
"o",70,-4,"blocked_shot","van","home","d"
"d",81,2,"missed_shot","ott","away","c"
"n",-4,1,"shot","njd","home","r"
"d",-51,-10,"shot","fla","away","d"
"o",83,-10,"missed_shot","cbj","home","l"
"d",-44,19,"shot","ana","away","d"
"d",-79,-31,"shot","van","away","r"
"d",-77,-3,"shot","nyr","away","r"
"o",78,-5,"shot","tor","home","c"
"d",-86,25,"shot","min","away","l"
"d",73,,"goal","mtl","home","c"
"o",45,24,"blocked_shot","nsh","home","d"
"o",-73,-41,"shot","phi","home","l"
"o",55,-33,"shot","ari","home","r"
"d",-80,2,"blocked_shot","ana","away","d"
"o",-75,-7,"blocked_shot","lak","home","c"
"d",-29,-36,"shot","lak","away","l"
"o",-32,-23,"shot","fla","home","d"
"o",51,-23,"blocked_shot","cbj","away","r"
"d",-47,33,"missed_shot","mtl","away","c"
"d",38,5,"goal","nyr","home","d"
"o",50,11,"blocked_shot","mtl","home","d"
"o",-39,1,"shot","edm","home","d"
"n",20,8,"missed_shot","car","away","l"
"o",72,-24,"missed_shot","cgy","home","d"
"o",82,5,"shot","nyi","home","d"
"o",76,2,"shot","ana","home","l"
"d",-53,26,"missed_shot","nyi","away","l"
"o",52,-29,"shot","cbj","home","c"
"o",45,-16,"shot","njd","home","d"
"o",-65,-36,"missed_shot","buf","away","d"
"o",40,-23,"blocked_shot","nyr","home","d"
"o",-68,-22,"blocked_shot","nyi","away","d"
"o",39,-13,"shot","stl","home","d"
"o",-57,-3,"blocked_shot","sjs","home","d"
"d",80,27,"shot","nyi","away","l"
"o",-61,-34,"shot","van","home","d"
"o",74,2,"shot","edm","home","l"
"o",-85,-7,"blocked_shot","buf","home","l"
"d",-75,-3,"blocked_shot","col","away","d"
"o",60,36,"shot","nyi","home","d"
"d",53,15,"blocked_shot","lak","away","l"
"o",74,-4,"shot","ari","home","r"
"o",32,-36,"missed_shot","sjs","home","d"
"o",50,-21,"blocked_shot","edm","home","d"
"d",-64,-9,"blocked_shot","fla","away","c"
"o",32,-20,"missed_shot","buf","home","d"
"d",38,-25,"shot","ari","away","d"
"o",53,19,"missed_shot","bos","away","d"
"o",82,18,"blocked_shot","car","home","c"
"d",-35,-5,"blocked_shot","stl","away","d"
"d",-83,5,"shot","phi","away","r"
"o",73,-16,"shot","van","home","l"
"o",73,-9,"blocked_shot","wsh","home","c"
"d",-62,8,"blocked_shot","edm","away","c"
"d",-50,-31,"missed_shot","chi","away","r"
"o",-66,22,"missed_shot","wsh","home","d"
"d",-86,22,"shot","sjs","home","c"
"o",-81,1,"shot","mtl","away","r"
"o",40,-18,"shot","nyi","home","d"
"o",-70,-6,"shot","cgy","home","r"
"o",-38,33,"shot","ari","home","r"
"d",-40,-17,"shot","lak","home","c"
"d",37,-23,"missed_shot","nyi","away","d"
"o",66,-7,"missed_shot","stl","home","c"
"o",-64,-9,"blocked_shot","cbj","home","d"
"o",61,10,"blocked_shot","cbj","home","d"
"d",-73,-5,"missed_shot","cbj","away","l"
"d",-49,-27,"blocked_shot","det","home","d"
"d",-59,5,"shot","edm","away","c"
"o",-45,33,"shot","pit","away","r"
"d",-45,1,"shot","wsh","home","d"
"o",36,-18,"missed_shot","sjs","away","d"
"d",-72,-8,"blocked_shot","lak","away","l"
"o",-39,-20,"missed_shot","phi","home","c"
"o",52,37,"shot","phi","home","r"
"d",77,3,"missed_shot","wpg","away","r"
"o",-43,18,"blocked_shot","sjs","home","d"
"o",48,21,"blocked_shot","van","away","d"
"d",-76,34,"shot","buf","away","d"
"o",83,8,"shot","pit","home","l"
"o",-88,-17,"blocked_shot","ott","home","d"
"d",75,-34,"shot","dal","away","c"
"d",72,-4,"shot","fla","away","l"
"d",-67,23,"shot","dal","home","c"
"d",48,26,"shot","ana","away","d"
"o",-81,-6,"shot","cgy","home","c"
"d",-74,17,"blocked_shot","wsh","away","r"
"o",54,-3,"blocked_shot","ari","home","d"
"o",72,6,"blocked_shot","fla","home","r"
"o",67,-5,"shot","bos","home","c"
"d",61,31,"missed_shot","fla","away","r"
"o",87,-4,"blocked_shot","col","home","d"
"o",67,3,"blocked_shot","cgy","away","l"
"o",55,14,"shot","van","away","c"
"o",65,15,"shot","buf","home","l"
"d",-83,-10,"shot","phi","home","c"
"o",43,-24,"shot","stl","home","d"
"d",-71,-15,"blocked_shot","ott","away","c"
"d",-45,-6,"shot","cbj","away","c"
"d",60,-38,"shot","car","away","c"
"o",43,-22,"blocked_shot","ott","home","d"
"o",77,-19,"missed_shot","bos","home","r"
"d",50,11,"blocked_shot","car","away","c"
"d",65,-19,"blocked_shot","chi","away","r"
"o",-76,-2,"blocked_shot","van","home","d"
"d",-69,-14,"blocked_shot","ana","away","r"
"d",28,6,"shot","bos","away","c"
"d",82,-9,"shot","dal","away","r"
"d",75,5,"blocked_shot","cgy","away","d"
"d",61,,"shot","dal","home","r"
"d",-82,13,"shot","dal","away","c"
"o",30,17,"shot","phi","home","d"
"o",70,25,"shot","wsh","away","r"
"o",-54,31,"shot","nyi","home","d"
"d",69,-10,"goal","lak","away","c"
"o",67,2,"goal","nyi","away","c"
"d",-52,-31,"shot","chi","home","c"
"d",-53,-1,"blocked_shot","wpg","home","d"
"o",66,-12,"missed_shot","lak","home","r"
"d",-82,-7,"shot","lak","away","r"
"d",69,-23,"shot","fla","home","c"
"o",72,,"blocked_shot","mtl","home","d"
"d",-41,13,"missed_shot","phi","away","d"
"o",72,-1,"blocked_shot","min","home","d"
"d",66,-29,"shot","sjs","away","c"
"o",-84,5,"shot","pit","away","l"
"o",-57,-12,"blocked_shot","buf","home","d"
"o",64,-19,"blocked_shot","pit","away","d"
"d",-48,35,"shot","dal","home","d"
"d",72,-5,"shot","buf","away","l"
"o",81,4,"shot","chi","home","c"
"d",-79,-9,"shot","stl","home","c"
"d",-33,20,"missed_shot","cgy","away","d"
"d",-79,,"shot","buf","away","c"
"o",-66,-38,"shot","chi","away","d"
"o",-67,-3,"blocked_shot","det","home","l"
"d",48,-18,"blocked_shot","van","home","c"
"d",-85,3,"shot","ari","away","r"
"o",-64,1,"shot","van","home","l"
"o",84,-6,"shot","ari","home","l"
"o",-31,-33,"shot","bos","home","d"
"o",84,13,"missed_shot","phi","home","c"
"d",72,18,"blocked_shot","cgy","home","r"
"d",-41,-19,"missed_shot","stl","away","c"
"d",-94,19,"shot","fla","home","c"
"d",-63,10,"missed_shot","wsh","home","r"
"o",42,26,"shot","stl","home","l"
"d",-79,-31,"shot","ana","away","l"
"o",69,6,"blocked_shot","buf","away","c"
"d",-42,-24,"blocked_shot","fla","away","d"
"o",-79,5,"blocked_shot","ari","home","c"
"o",-35,-17,"missed_shot","edm","home","d"
"d",-48,23,"shot","wsh","away","d"
"o",52,22,"shot","min","away","r"
"o",82,16,"missed_shot","ott","home","l"
"d",-49,25,"shot","min","away","r"
"o",73,21,"shot","pit","home","c"
"d",67,-12,"shot","cgy","away","d"
"o",68,-12,"shot","det","away","d"
"d",-63,-14,"shot","tbl","away","r"
"d",-55,12,"blocked_shot","mtl","away","d"
"o",-77,2,"blocked_shot","ana","home","l"
"d",-58,-7,"shot","van","away","c"
"o",-58,-2,"shot","van","away","d"
"d",-42,-14,"blocked_shot","wsh","away","r"
"o",-79,-23,"blocked_shot","ari","home","r"
"o",74,14,"goal","nsh","away","d"
"o",-65,-6,"missed_shot","chi","away","d"
"d",-64,14,"blocked_shot","phi","away","d"
"n",-23,-9,"shot","wsh","away","c"
"d",-77,19,"shot","cgy","away","c"
"d",59,14,"blocked_shot","tor","away","c"
"d",76,1,"missed_shot","mtl","away","c"
"d",-69,10,"blocked_shot","ott","away","d"
"d",-77,-2,"shot","fla","away","c"
"d",-59,2,"blocked_shot","wpg","home","d"
"o",-84,8,"blocked_shot","ana","home","l"
"d",-40,-25,"shot","van","away","d"
"o",-80,-1,"shot","nyr","away","c"
"d",76,6,"goal","min","away","c"
"d",-45,-9,"shot","nyr","home","d"
"o",42,-33,"missed_shot","ott","home","c"
"d",-67,-29,"shot","car","away","l"
"o",-35,24,"blocked_shot","fla","away","d"
"d",-68,1,"missed_shot","pit","away","c"
"n",-8,30,"missed_shot","phi","home","d"
"o",82,-5,"shot","cbj","home","c"
"o",71,-25,"blocked_shot","njd","home","r"
"o",-66,3,"blocked_shot","nyi","home","l"
"o",-55,-8,"missed_shot","fla","home","r"
"o",46,28,"blocked_shot","buf","home","d"
"o",44,24,"missed_shot","tbl","home","d"
"o",73,1,"blocked_shot","nyr","home","c"
"d",-64,25,"shot","buf","away","c"
"d",-36,-35,"missed_shot","chi","home","d"
"d",-35,24,"shot","wsh","away","d"
"o",78,-31,"missed_shot","dal","home","d"
"o",-70,-26,"shot","chi","away","c"
"o",73,12,"shot","cbj","home","c"
"o",55,-23,"shot","wsh","away","c"
"d",-49,23,"blocked_shot","wpg","home","d"
"o",69,-3,"missed_shot","tor","home","l"
"o",-48,19,"shot","edm","home","r"
"o",66,13,"missed_shot","bos","home","c"
"d",-73,-7,"missed_shot","bos","away","c"
"d",35,-29,"missed_shot","wsh","away","d"
"o",-81,4,"shot","car","home","l"
"o",28,3,"shot","chi","home","r"
"d",-85,-24,"blocked_shot","cbj","away","l"
"d",-75,-14,"shot","nyr","away","c"
"o",61,,"shot","njd","home","d"
"o",-77,-10,"shot","stl","home","r"
"o",74,1,"blocked_shot","ari","home","d"
"o",68,18,"shot","nyr","home","c"
"o",75,-7,"blocked_shot","dal","home","l"
"d",-67,-17,"blocked_shot","ari","away","d"
"d",-67,8,"shot","ana","away","c"
"d",76,3,"shot","cgy","away","c"
"o",76,-1,"missed_shot","pit","home","c"
"o",52,-15,"blocked_shot","cgy","away","r"
"o",-63,-17,"shot","nyi","home","c"
"d",-63,7,"shot","dal","home","r"
"o",73,-27,"missed_shot","van","home","c"
"o",53,5,"shot","bos","home","c"
"d",84,-3,"shot","phi","away","l"
"d",-31,35,"missed_shot","wsh","away","d"
"d",-41,5,"shot","mtl","away","d"
"d",-47,-26,"missed_shot","wpg","away","d"
"o",-82,8,"shot","tor","home","c"
"o",-56,-29,"missed_shot","nsh","home","r"
"d",-72,-13,"blocked_shot","min","away","d"
"d",-87,9,"blocked_shot","buf","away","l"
"o",70,7,"shot","car","home","l"
"n",-15,-35,"shot","nyi","away","d"
"o",-39,-1,"blocked_shot","car","home","d"
"o",86,5,"shot","ott","home","c"
"o",-73,14,"blocked_shot","pit","away","l"
"d",-32,-24,"shot","bos","away","d"
"o",37,-32,"shot","lak","home","d"
"o",-84,-6,"missed_shot","dal","away","c"
"o",-76,,"blocked_shot","col","home","c"
"d",-79,-11,"goal","cbj","away","l"
"d",75,3,"missed_shot","mtl","away","l"
"o",70,-26,"shot","lak","home","c"
"o",81,-3,"goal","ana","home","c"
"d",-79,-32,"shot","cgy","home","r"
"o",83,-7,"shot","ari","home","r"
"o",60,11,"blocked_shot","bos","home","l"
"o",70,10,"missed_shot","sjs","home","c"
"o",48,-13,"shot","tbl","home","l"
"d",57,-4,"shot","lak","away","c"
"d",84,10,"shot","ott","away","l"
"o",-77,-11,"goal","lak","home","c"
"d",-60,-33,"shot","nsh","away","l"
"d",-43,-22,"shot","wsh","home","d"
"d",-76,1,"blocked_shot","cgy","home","c"
"d",-55,-20,"shot","mtl","away","d"
"d",79,6,"blocked_shot","nyr","home","l"
"o",-59,-29,"shot","mtl","away","l"
"d",-71,3,"blocked_shot","fla","home","d"
"o",80,-29,"shot","mtl","home","r"
"d",53,-17,"blocked_shot","ana","away","r"
"o",56,-34,"shot","nyr","home","r"
"o",57,14,"shot","buf","away","l"
"d",69,12,"blocked_shot","dal","away","r"
"d",-79,-2,"blocked_shot","njd","home","r"
"n",-22,4,"shot","det","home","c"
"o",43,15,"blocked_shot","cgy","home","d"
"o",50,-6,"blocked_shot","wsh","home","r"
"o",67,3,"shot","cgy","away","r"
"d",-68,-14,"shot","ari","away","l"
"o",84,-10,"blocked_shot","cgy","home","c"
"o",76,28,"shot","mtl","away","d"
"o",-35,-17,"shot","ott","away","r"
"o",81,-2,"shot","lak","away","c"
"o",-41,18,"blocked_shot","nyi","home","d"
"o",68,17,"blocked_shot","nyi","away","l"
"o",48,6,"missed_shot","ana","home","d"
"d",-46,-27,"missed_shot","min","home","c"
"o",83,-5,"shot","van","away","c"
"o",-84,8,"shot","van","home","l"
"d",-92,-10,"shot","mtl","home","c"
"o",87,6,"shot","cbj","home","l"
"d",-73,-5,"shot","ana","away","c"
"o",51,-37,"missed_shot","wsh","home","d"
"d",-48,-16,"missed_shot","nyi","away","d"
"d",-81,10,"shot","dal","away","c"
"o",77,8,"missed_shot","mtl","away","l"
"o",69,21,"shot","tbl","away","l"
"o",32,18,"missed_shot","bos","home","d"
"o",44,-34,"shot","buf","home","l"
"o",57,-14,"blocked_shot","cgy","away","d"
"o",49,24,"missed_shot","col","home","r"
"d",62,10,"shot","buf","away","c"
"o",71,-12,"missed_shot","bos","home","r"
"o",58,1,"blocked_shot","chi","home","r"
"d",-29,-13,"missed_shot","stl","away","d"
"d",-47,24,"shot","col","home","d"
"o",-65,12,"shot","ari","home","c"
"n",25,33,"missed_shot","mtl","home","d"
"d",-35,31,"missed_shot","col","away","l"
"o",55,36,"shot","lak","home","d"
"o",40,33,"missed_shot","cbj","home","d"
"d",-38,-17,"shot","nyi","away","d"
"d",-87,35,"missed_shot","fla","away","d"
"o",79,29,"shot","wpg","home","r"
"d",-46,27,"blocked_shot","car","home","d"
"d",74,18,"blocked_shot","cbj","away","c"
"o",83,3,"shot","nyi","home","l"
"d",42,-23,"blocked_shot","min","home","d"
"d",-59,-22,"blocked_shot","tbl","away","d"
"d",-50,-24,"shot","stl","away","c"
"o",-68,-23,"shot","ana","home","c"
"d",41,-22,"shot","stl","away","d"
"o",51,36,"blocked_shot","nyr","home","l"
"o",-68,-6,"blocked_shot","ana","home","d"
"d",-31,9,"missed_shot","nyr","away","d"
"o",63,-2,"shot","car","home","l"
"d",46,20,"blocked_shot","chi","away","l"
"d",72,8,"shot","lak","home","r"
"d",-87,-23,"shot","lak","away","c"
"o",78,16,"goal","wpg","home","r"
"d",70,10,"blocked_shot","car","home","d"
"d",-62,14,"missed_shot","lak","away","r"
"o",70,-13,"blocked_shot","wsh","home","l"
"d",39,-26,"missed_shot","tor","away","d"
"d",-66,15,"blocked_shot","tor","away","d"
"o",43,-29,"missed_shot","stl","home","d"
"d",-66,-20,"goal","nyr","home","l"
"o",69,19,"blocked_shot","lak","home","r"
"o",78,-8,"blocked_shot","van","away","d"
"o",-74,-35,"shot","njd","home","d"
"o",36,-36,"missed_shot","fla","away","d"
"o",-58,13,"goal","pit","home","c"
"d",-72,17,"missed_shot","tbl","away","c"
"d",-58,1,"blocked_shot","chi","home","l"
"d",-84,12,"shot","van","away","c"
"d",-78,1,"missed_shot","dal","home","c"
"d",69,-10,"blocked_shot","phi","home","r"
"o",40,13,"blocked_shot","nsh","home","l"
"d",-58,-8,"blocked_shot","wsh","home","d"
"d",-61,-10,"shot","chi","away","c"
"o",-34,-14,"missed_shot","phi","home","d"
"o",78,-1,"goal","buf","home","c"
"d",66,-40,"missed_shot","van","away","d"
"o",68,-13,"blocked_shot","car","home","l"
"d",-86,29,"missed_shot","ana","home","r"
"d",-56,23,"shot","wsh","away","c"
"d",-54,-8,"shot","edm","away","c"
"d",-57,7,"blocked_shot","ari","away","d"
"o",-62,2,"blocked_shot","tor","away","c"
"o",39,34,"shot","cbj","home","d"
"d",-76,12,"missed_shot","chi","home","l"
"o",69,-24,"missed_shot","cgy","away","d"
"n",6,-35,"shot","bos","home","c"
"o",82,1,"blocked_shot","nyi","home","l"
"o",85,-10,"shot","pit","home","c"
"d",-31,27,"shot","nyr","home","d"
"o",67,6,"blocked_shot","stl","home","l"
"o",77,7,"blocked_shot","van","home","d"
"d",35,-27,"shot","det","home","d"
"o",61,-3,"shot","lak","home","c"
"o",-63,-8,"shot","buf","home","d"
"d",-71,-11,"shot","nsh","away","l"
"d",-36,27,"shot","tbl","home","d"
"o",63,-7,"blocked_shot","wpg","home","d"
"o",49,2,"blocked_shot","buf","home","r"
"o",83,6,"blocked_shot","ott","home","r"
"d",86,-24,"shot","mtl","away","r"
"d",62,-11,"blocked_shot","fla","home","c"
"d",-70,12,"missed_shot","car","away","l"
"d",-61,6,"missed_shot","stl","away","r"
"d",76,,"blocked_shot","ana","away","c"
"d",52,-21,"shot","ari","away","d"
"o",56,-1,"goal","njd","away","c"
"d",-81,7,"blocked_shot","nyr","away","r"
"d",40,-34,"shot","mtl","away","d"
"o",-80,1,"shot","sjs","away","c"
"d",-30,-35,"missed_shot","car","away","d"
"d",-72,-3,"shot","njd","home","c"
"d",38,-32,"shot","nyi","away","d"
"o",72,-9,"shot","ana","home","c"
"o",43,-18,"shot","ott","home","d"
"o",-60,14,"shot","ana","away","c"
"o",-54,22,"shot","cgy","home","r"
"d",63,18,"shot","sjs","home","d"
"d",-53,30,"shot","ott","away","d"
